master_name,duplicate_name,new_booth_num,duplicate_booth_num,name_jw_score,name_lv_score,booth_score,average_score
HARIHAR,DOSAMA,242.0,74.0,0.53968,0.14286,0.0,0.23
HARIHAR,DOSMA,242.0,322.0,0.44762,0.14286,0.0,0.2
HARIHAR,DOSMHA,242.0,321.0,0.53968,0.28571,0.0,0.28
HARIHAR,DUMARI,242.0,316.0,0.64286,0.14286,0.0,0.26
HARIHAR,DUMRI,242.0,315.0,0.5619,0.14286,0.0,0.23
HARIHAR,ERAKI,242.0,292.5,0.56508,0.14286,0.0,0.24
HARIHAR,ERAURA,242.0,307.0,0.57937,0.14286,0.0,0.24
HARIHAR,FESAR,242.0,58.5,0.5619,0.28571,0.0,0.28
HARIHAR,FESARA,242.0,66.0,0.64286,0.14286,0.0,0.26
HARIHAR,FULAVARIYA,242.0,300.0,0.57381,0.3,0.0,0.29
HARIHAR,GAMHARI,242.0,56.0,0.71429,0.42857,0.0,0.38
HARIHAR,GANGATI,242.0,181.0,0.52381,0.14286,0.0,0.22
HARIHAR,GURAGAIYA,242.0,249.0,0.50529,0.22222,0.64171,0.46
HARIHAR,HAJARIKARMA,242.0,228.0,0.79625,0.54545,0.03492,0.46
HARIHAR,HARANAHI,242.0,46.0,0.79917,0.5,0.0,0.43
HASAULI,6,238.0,71.0,0.0,0.0,0.0,0.0
HASAULI,AJAB,238.0,313.5,0.59524,0.28571,0.0,0.29
HASAULI,AJANIYA,238.0,294.0,0.61905,0.14286,0.0,0.25
HASAULI,AKAUNA,238.0,109.5,0.64286,0.42857,0.0,0.36
HASAULI,ALAMPUR,238.0,57.0,0.61905,0.14286,0.0,0.25
HASAULI,AURANGABAD,238.0,178.32075,0.46508,0.2,0.0,0.22
HASAULI,AWAN,238.0,34.0,0.59524,0.28571,0.0,0.29
HASAULI,BABHANADI,238.0,24.0,0.58862,0.33333,0.0,0.31
HASAULI,BADAVA,238.0,39.0,0.53968,0.28571,0.0,0.28
HASAULI,BADWA,238.0,40.0,0.5619,0.14286,0.0,0.23
HASAULI,BAGAIYA,238.0,69.0,0.61905,0.28571,0.0,0.3
HASAULI,BAGHOI,238.0,73.0,0.53968,0.28571,0.0,0.28
HASAULI,BAGHOIKALA,238.0,72.0,0.60476,0.2,0.0,0.27
HASAULI,BAHUAARA,238.0,128.0,0.52381,0.25,0.0,0.26
HASAULI,BAHUARA,238.0,210.0,0.54762,0.14286,0.0,0.23
HASAULI,BAJAR,238.0,280.0,0.5619,0.28571,0.0,0.28
HASAULI,BAJITAPUR,238.0,115.0,0.58862,0.22222,0.0,0.27
HASAULI,BAKAN,238.0,63.0,0.5619,0.28571,0.0,0.28
HASAULI,BALAKARAMA,238.0,231.0,0.46508,0.2,0.64171,0.44
HASAULI,BALAPOKHAR,238.0,262.5,0.46508,0.2,0.0,0.22
HASAULI,BANAHI,238.0,44.0,0.64286,0.42857,0.0,0.36
HASAULI,BARAI,238.0,308.5,0.67619,0.42857,0.0,0.37
HASAULI,BARATAPUR,238.0,136.0,0.5873,0.22222,0.0,0.27
HASAULI,BASADIHA,238.0,246.0,0.69048,0.375,0.5,0.52
HASAULI,BATAVA,238.0,29.0,0.53968,0.28571,0.0,0.28
HASAULI,BEDHANI,238.0,297.0,0.52381,0.14286,0.0,0.22
HASAULI,BELA,238.0,158.33333,0.46429,0.14286,0.0,0.2
HASAULI,BELASARA,238.0,257.5,0.52381,0.25,0.00053,0.26
HASAULI,BELI,238.0,82.0,0.0,0.28571,0.0,0.1
HASAULI,BHAIROPUR,238.0,224.0,0.58862,0.22222,0.03492,0.28
HASAULI,BHALUHARA,238.0,233.0,0.68995,0.22222,0.89503,0.6
HASAULI,BHARATHAULI,238.0,22.0,0.80087,0.54545,0.0,0.45
HASAULI,BHARAVAR,238.0,125.0,0.60119,0.375,0.0,0.33
HASAULI,BHARKUR,238.0,226.0,0.61905,0.28571,0.10584,0.34
HASAULI,BHARTHAULI,238.0,19.0,0.81905,0.6,0.0,0.47
HASAULI,BHATAKUR,238.0,318.0,0.69048,0.375,0.0,0.36
HASAULI,BHATKUR,238.0,319.0,0.61905,0.28571,0.0,0.3
HASAULI,BHEDIYA,238.0,132.0,0.52381,0.0,0.0,0.17
HASAULI,BIJAULI,238.0,234.0,0.71429,0.57143,0.97265,0.75
HASAULI,BIJOI,238.0,90.0,0.44762,0.14286,0.0,0.2
HASAULI,BISAINI,238.0,96.0,0.50794,0.42857,0.0,0.31
HASAULI,CHAINPUR,238.0,254.0,0.60714,0.25,0.00923,0.29
HASAULI,CHANDAPUR,238.0,290.0,0.67196,0.33333,0.0,0.34
HASAULI,CHANDAULI,238.0,229.0,0.84127,0.66667,0.36857,0.63
HASAULI,CHANDPUR,238.0,291.0,0.60119,0.25,0.0,0.28
HASAULI,CHATARA,238.0,143.0,0.61905,0.28571,0.0,0.3
HASAULI,CHAUKHADA,238.0,130.0,0.58862,0.22222,0.0,0.27
HASAULI,CHAURIYA,238.0,50.0,0.69048,0.25,0.0,0.31
HASAULI,CHITRAGOPI,238.0,14.0,0.46508,0.3,0.0,0.26
HASAULI,COLONY,238.0,142.5,0.0,0.0,0.0,0.0
HASAULI,DABURA,238.0,108.0,0.53175,0.28571,0.0,0.27
HASAULI,DADHAPA,238.0,247.0,0.52381,0.14286,0.36857,0.35
HASAULI,DAMAUL,238.0,261.0,0.74603,0.57143,2e-05,0.44
HASAULI,DARIYAPUR,238.0,62.0,0.58862,0.22222,0.0,0.27
HASAULI,DAYA,238.0,35.0,0.59524,0.28571,0.0,0.29
HASAULI,DEV,238.0,269.5,0.0,0.0,0.0,0.0
HASAULI,DEVADHARI,238.0,255.0,0.5873,0.22222,0.00436,0.27
HASAULI,DEVAHARA,238.0,16.0,0.5119,0.125,0.0,0.21
HASAULI,DEVARIYA,238.0,27.0,0.5119,0.125,0.0,0.21
HASAULI,DHAMARPUR,238.0,220.0,0.67196,0.33333,0.00195,0.34
HASAULI,DHANADI,238.0,236.0,0.71429,0.42857,1.0,0.71
HASAULI,DHANANV,238.0,289.0,0.61905,0.28571,0.0,0.3
HASAULI,DHANDHAVA,238.0,84.5,0.5873,0.22222,0.0,0.27
HASAULI,DHARANIDHAR,238.0,177.0,0.64502,0.27273,0.0,0.31
HASAULI,DIHRI,238.0,10.5,0.5619,0.14286,0.0,0.23
HASAULI,DOSAMA,238.0,74.0,0.53175,0.28571,0.0,0.27
HASAULI,DOSMA,238.0,322.0,0.5619,0.14286,0.0,0.23
HASAULI,DOSMHA,238.0,321.0,0.53968,0.14286,0.0,0.23
HASAULI,DUMARI,238.0,316.0,0.53968,0.28571,0.0,0.28
HASAULI,DUMRI,238.0,315.0,0.44762,0.14286,0.0,0.2
HASAULI,ERAKI,238.0,292.5,0.5619,0.28571,0.0,0.28
HASAULI,ERAURA,238.0,307.0,0.53175,0.28571,0.0,0.27
HASAULI,FESAR,238.0,58.5,0.39524,0.28571,0.0,0.23
HASAULI,FESARA,238.0,66.0,0.53175,0.28571,0.0,0.27
HASAULI,FULAVARIYA,238.0,300.0,0.60476,0.2,0.0,0.27
HASAULI,GAMHARI,238.0,56.0,0.61905,0.28571,0.0,0.3
HASAULI,GANGATI,238.0,181.0,0.61905,0.28571,0.0,0.3
HASAULI,GURAGAIYA,238.0,249.0,0.58862,0.22222,0.16958,0.33
HASAULI,HAJARIKARMA,238.0,228.0,0.64502,0.27273,0.25703,0.39
HASAULI,HARANAHI,238.0,46.0,0.69048,0.5,0.0,0.4
HASAULI,HARIHAR,238.0,242.0,0.61905,0.28571,0.97265,0.63
HETAMAPUR,6,131.0,71.0,0.0,0.0,0.0,0.0
HETAMAPUR,AJAB,131.0,313.5,0.57407,0.22222,0.0,0.27
HETAMAPUR,AJANIYA,131.0,294.0,0.50265,0.11111,0.0,0.2
HETAMAPUR,AKAUNA,131.0,109.5,0.51852,0.22222,8e-05,0.25
HETAMAPUR,ALAMPUR,131.0,57.0,0.78571,0.55556,0.0,0.45
HETAMAPUR,AURANGABAD,131.0,178.32075,0.47407,0.2,0.0,0.22
HETAMAPUR,AWAN,131.0,34.0,0.57407,0.22222,0.0,0.27
HETAMAPUR,BABHANADI,131.0,24.0,0.44444,0.11111,0.0,0.19
HETAMAPUR,BADAVA,131.0,39.0,0.51852,0.22222,0.0,0.25
HETAMAPUR,BADWA,131.0,40.0,0.54074,0.11111,0.0,0.22
HETAMAPUR,BAGAIYA,131.0,69.0,0.50265,0.22222,0.0,0.24
HETAMAPUR,BAGHOI,131.0,73.0,0.35185,0.11111,0.0,0.15
HETAMAPUR,BAGHOIKALA,131.0,72.0,0.43333,0.0,0.0,0.14
HETAMAPUR,BAHUAARA,131.0,128.0,0.56481,0.11111,1.0,0.56
HETAMAPUR,BAHUARA,131.0,210.0,0.58862,0.11111,0.0,0.23
HETAMAPUR,BAJAR,131.0,280.0,0.54074,0.33333,0.0,0.29
HETAMAPUR,BAJITAPUR,131.0,115.0,0.72222,0.44444,0.00923,0.39
HETAMAPUR,BAKAN,131.0,63.0,0.54074,0.22222,0.0,0.25
HETAMAPUR,BALAKARAMA,131.0,231.0,0.53148,0.2,0.0,0.24
HETAMAPUR,BALAPOKHAR,131.0,262.5,0.61481,0.2,0.0,0.27
HETAMAPUR,BANAHI,131.0,44.0,0.51852,0.22222,0.0,0.25
HETAMAPUR,BARAI,131.0,308.5,0.54074,0.22222,0.0,0.25
HETAMAPUR,BARATAPUR,131.0,136.0,0.72222,0.55556,0.89503,0.72
